floor_area_m2,storeys,structural_type,wall_material,region,finish_quality,total_blocks,total_cement_bags,total_sand_m3,total_aggregate_m3,total_cost_ghs
309.31,1,warehouse,sandcrete_block,Eastern,standard,2377,435.3,45.636,22.593,70161.67
218.57,2,warehouse,sandcrete_block,Central,standard,4324,746.29,78.14,31.777,120913.29
446.04,3,bungalow,compressed_earth_block,Ashanti,standard,9922,1826.83,191.525,95.203,300078.67
404.26,3,warehouse,sandcrete_block,Eastern,standard,11865,2056.09,215.305,89.144,313833.57
340.32,4,bungalow,sandcrete_block,Western,standard,10029,1864.51,195.497,98.703,313213.32
435.05,2,bungalow,clay_brick,Greater Accra,standard,7673,1363.51,142.836,62.981,317588.13
584.17,4,commercial_block,sandcrete_block,Western,premium,19694,3511.06,367.863,166.309,669579.94
99.15,3,warehouse,clay_brick,Northern,standard,2088,394.52,41.384,22.111,64790.51
439.7,2,warehouse,compressed_earth_block,Ashanti,standard,7482,1347.99,141.255,65.458,216618.17
318.29,3,warehouse,compressed_earth_block,Greater Accra,standard,8795,1554.27,162.805,70.874,279266.15
170.23,2,commercial_block,compressed_earth_block,Eastern,premium,3034,532.09,55.728,23.796,89306.82
241.31,2,storey_building,clay_brick,Ashanti,standard,3359,627.63,65.823,34.287,106897.37
214.93,1,bungalow,clay_brick,Ashanti,standard,1552,288.97,30.303,15.546,58588.36
254.56,4,commercial_block,compressed_earth_block,Greater Accra,standard,8905,1582.07,165.757,74.902,262805.07
44.4,2,commercial_block,compressed_earth_block,Ashanti,standard,844,147.86,15.486,6.564,22918.74
306.62,4,commercial_block,sandcrete_block,Greater Accra,standard,9553,1757.11,184.212,91.322,344843.95
122.02,1,warehouse,clay_brick,Western,standard,1131,199.61,20.907,9.03,35377.45
322.08,4,storey_building,compressed_earth_block,Northern,standard,10866,1922.5,201.368,87.071,267251.18
528.9,2,warehouse,compressed_earth_block,Ashanti,standard,7797,1452.69,152.372,80.831,260342.89
571.21,3,bungalow,clay_brick,Ashanti,standard,16196,2860.37,299.63,131.338,521718.63
404.78,4,commercial_block,sandcrete_block,Western,standard,13833,2393.5,250.607,101.609,376706.74
45.2,2,storey_building,compressed_earth_block,Greater Accra,standard,738,133.39,13.978,6.509,24978.91
489.62,2,warehouse,clay_brick,Central,standard,8511,1525.85,159.884,73.452,284200.37
335.45,4,commercial_block,clay_brick,Western,standard,10054,1870.68,196.184,101.823,324696.06
207.73,2,bungalow,sandcrete_block,Ashanti,standard,3780,663.0,69.438,29.566,118254.66
482.52,1,commercial_block,compressed_earth_block,Northern,standard,3753,687.64,72.089,35.612,94092.87
508.57,1,commercial_block,sandcrete_block,Greater Accra,standard,4185,758.16,79.463,37.935,158238.18
430.05,1,commercial_block,compressed_earth_block,Central,standard,3302,615.06,64.508,33.824,104680.14
415.93,1,commercial_block,compressed_earth_block,Western,premium,3125,571.09,59.871,29.604,111575.22
210.92,1,commercial_block,clay_brick,Northern,standard,1868,325.5,34.09,14.457,52642.42
382.14,4,warehouse,clay_brick,Northern,standard,11401,2099.96,220.182,110.955,303577.39
360.57,3,commercial_block,sandcrete_block,Eastern,premium,8668,1571.58,164.693,76.858,308006.86
165.42,4,warehouse,clay_brick,Ashanti,standard,4719,879.8,92.258,47.264,158298.03
351.14,3,bungalow,clay_brick,Ashanti,premium,9637,1673.72,175.245,71.176,352527.55
50.18,4,commercial_block,sandcrete_block,Western,premium,1829,315.28,33.013,13.517,62234.23
353.7,4,warehouse,sandcrete_block,Western,standard,11974,2130.09,223.157,99.624,363198.77
83.19,4,bungalow,compressed_earth_block,Eastern,standard,3206,556.79,58.3,23.838,77259.79
446.52,4,commercial_block,compressed_earth_block,Central,standard,13080,2441.26,256.052,135.016,367132.56
467.52,1,storey_building,sandcrete_block,Central,standard,3437,645.88,67.744,35.722,108276.83
402.14,3,storey_building,sandcrete_block,Greater Accra,standard,10635,1869.26,195.77,83.121,321178.39
157.56,1,bungalow,sandcrete_block,Eastern,standard,1199,218.63,22.917,11.11,34036.64
213.42,3,commercial_block,compressed_earth_block,Western,standard,5797,999.22,104.616,42.076,153999.79
385.28,2,storey_building,clay_brick,Greater Accra,premium,6611,1176.41,123.252,55.45,337467.59
206.72,3,commercial_block,sandcrete_block,Ashanti,premium,4985,899.38,94.257,44.506,182848.35
345.08,3,bungalow,compressed_earth_block,Northern,standard,8270,1489.51,156.108,73.903,196372.88
248.36,3,commercial_block,compressed_earth_block,Central,standard,6109,1110.32,116.367,55.128,186322.34
180.48,3,commercial_block,sandcrete_block,Western,standard,4038,726.89,76.169,35.158,127486.94
262.7,4,bungalow,clay_brick,Western,standard,9992,1751.37,183.426,78.062,300713.66
186.4,4,warehouse,sandcrete_block,Greater Accra,standard,6333,1112.26,116.486,49.267,201718.92
544.25,4,commercial_block,sandcrete_block,Western,standard,20954,3654.6,382.776,164.288,557641.65
474.06,3,commercial_block,clay_brick,Central,standard,13093,2277.63,238.502,98.659,382490.6
554.73,2,bungalow,compressed_earth_block,Greater Accra,standard,10196,1730.65,181.096,65.882,301438.28
282.84,3,commercial_block,compressed_earth_block,Central,standard,7645,1338.51,140.19,59.961,209467.23
235.07,1,warehouse,sandcrete_block,Eastern,standard,2123,370.98,38.847,16.106,59541.83
511.98,2,warehouse,sandcrete_block,Western,standard,9454,1631.5,170.797,67.479,264354.38
555.01,1,storey_building,clay_brick,Greater Accra,premium,4363,800.69,83.942,41.567,202130.44
281.15,4,bungalow,compressed_earth_block,Eastern,standard,9280,1652.69,173.143,77.304,254273.4
419.4,2,commercial_block,clay_brick,Western,standard,7694,1344.43,140.809,60.095,246569.31
422.98,1,warehouse,sandcrete_block,Northern,standard,2967,570.46,59.863,33.69,81439.06
294.8,4,bungalow,sandcrete_block,Western,standard,10327,1861.78,195.091,90.138,276413.66
563.09,4,commercial_block,compressed_earth_block,Eastern,standard,21111,3758.25,393.757,177.667,566856.22
419.33,2,commercial_block,sandcrete_block,Eastern,standard,7686,1363.98,142.894,63.686,195869.18
75.69,2,commercial_block,clay_brick,Central,standard,1457,253.96,26.593,11.006,45709.92
539.96,4,warehouse,compressed_earth_block,Ashanti,standard,19561,3449.17,361.276,156.15,518234.83
497.14,2,storey_building,sandcrete_block,Ashanti,standard,9068,1614.85,169.186,76.009,270638.17
465.22,3,storey_building,sandcrete_block,Western,standard,13103,2232.89,233.67,86.393,374775.87
56.9,1,bungalow,clay_brick,Greater Accra,standard,437,80.73,8.464,4.249,17177.48
460.07,3,bungalow,clay_brick,Western,standard,12154,2129.18,222.978,93.655,385502.61
529.04,3,storey_building,sandcrete_block,Northern,premium,11681,2143.6,224.751,112.867,411426.52
378.72,2,commercial_block,sandcrete_block,Northern,premium,5549,1040.42,109.125,57.562,202908.86
348.17,3,warehouse,clay_brick,Eastern,premium,8703,1574.7,165.039,78.354,327292.5
469.27,1,bungalow,clay_brick,Central,standard,3271,601.94,63.104,31.106,100859.13
382.64,2,commercial_block,sandcrete_block,Northern,standard,7149,1248.66,130.773,55.477,196897.92
258.66,1,warehouse,clay_brick,Western,premium,1795,334.94,35.126,18.261,81452.91
507.9,4,storey_building,clay_brick,Greater Accra,standard,18141,3210.74,336.339,147.906,690197.97
311.6,3,commercial_block,sandcrete_block,Northern,standard,6682,1249.46,131.029,67.588,174085.98
280.56,3,commercial_block,sandcrete_block,Eastern,standard,6986,1238.96,129.808,58.61,194253.0
306.87,2,warehouse,sandcrete_block,Western,standard,4847,866.45,90.791,41.828,139439.01
138.23,1,commercial_block,sandcrete_block,Eastern,standard,1002,188.99,19.824,10.568,28049.85
526.24,1,bungalow,compressed_earth_block,Ashanti,standard,4499,796.25,83.417,37.148,136076.63
563.98,3,storey_building,clay_brick,Central,standard,12653,2240.12,234.684,104.782,383010.6
238.83,4,commercial_block,compressed_earth_block,Greater Accra,standard,7469,1328.07,139.142,62.668,252902.3
282.72,1,commercial_block,clay_brick,Greater Accra,standard,2352,427.89,44.855,21.963,83017.32
445.79,2,commercial_block,clay_brick,Central,standard,6937,1246.98,130.685,61.59,218400.15
323.6,1,storey_building,sandcrete_block,Western,standard,2963,520.99,54.563,23.162,89401.73
316.08,3,storey_building,clay_brick,Eastern,standard,7839,1420.49,148.872,70.346,222408.21
584.96,3,storey_building,compressed_earth_block,Greater Accra,premium,17223,2931.57,306.813,115.237,682069.45
476.5,4,bungalow,sandcrete_block,Northern,premium,16845,2998.48,314.064,135.322,551757.36
73.83,3,storey_building,sandcrete_block,Ashanti,premium,2023,350.65,36.718,15.135,76443.57
98.31,4,bungalow,clay_brick,Ashanti,standard,3028,549.25,57.57,27.675,105703.55
560.33,2,warehouse,clay_brick,Central,standard,10078,1797.19,188.299,85.315,300646.4
40.58,1,warehouse,compressed_earth_block,Central,standard,311,55.86,5.853,2.698,8416.79
241.58,1,storey_building,clay_brick,Eastern,standard,2048,364.59,38.201,17.401,59322.01
560.37,4,storey_building,clay_brick,Western,premium,20771,3685.83,386.086,168.343,807627.86
565.45,3,storey_building,clay_brick,Eastern,premium,15647,2717.87,284.558,114.677,598284.33
145.02,4,commercial_block,sandcrete_block,Eastern,standard,4796,873.96,91.608,44.306,140448.13
536.24,4,commercial_block,compressed_earth_block,Western,standard,18320,3268.13,342.46,158.293,488998.03
192.39,2,bungalow,compressed_earth_block,Greater Accra,standard,2514,483.39,50.711,27.485,94929.52
354.11,3,bungalow,clay_brick,Northern,premium,9330,1662.72,174.192,77.648,323029.63
532.39,1,commercial_block,compressed_earth_block,Eastern,standard,4407,791.7,82.958,38.187,126840.29
415.26,4,storey_building,compressed_earth_block,Northern,standard,13408,2427.31,254.418,122.187,350598.25
580.45,4,commercial_block,clay_brick,Ashanti,standard,21853,3876.63,406.144,182.171,722072.22
597.23,4,warehouse,sandcrete_block,Northern,premium,19709,3598.47,377.253,186.772,700585.58
453.63,1,storey_building,compressed_earth_block,Central,premium,3511,643.45,67.449,32.803,134458.58
528.31,2,storey_building,clay_brick,Ashanti,standard,8000,1455.52,152.566,73.713,262487.45
168.95,3,storey_building,clay_brick,Ashanti,standard,4046,734.18,76.942,36.177,149735.72
528.25,2,storey_building,clay_brick,Northern,standard,9323,1644.65,172.287,76.02,267248.52
148.35,3,warehouse,sandcrete_block,Ashanti,premium,3641,648.64,67.953,30.267,122547.52
419.74,4,storey_building,clay_brick,Greater Accra,premium,14475,2575.34,269.785,119.184,623346.95
413.6,4,warehouse,compressed_earth_block,Northern,standard,13865,2556.8,268.097,136.25,355669.7
99.81,4,storey_building,sandcrete_block,Central,standard,3206,580.76,60.87,29.099,90345.37
418.77,4,bungalow,sandcrete_block,Northern,standard,11751,2185.86,229.207,116.806,320129.59
141.81,1,commercial_block,clay_brick,Eastern,premium,1296,227.24,23.796,9.921,49040.59
441.59,1,bungalow,compressed_earth_block,Greater Accra,standard,3228,592.32,62.101,31.068,107331.86
168.97,3,commercial_block,compressed_earth_block,Ashanti,standard,4619,811.95,85.036,36.051,126938.85
180.0,4,commercial_block,clay_brick,Eastern,standard,6333,1121.55,117.473,50.679,203284.27
490.57,4,commercial_block,compressed_earth_block,Central,standard,18029,3183.94,333.543,147.501,477436.55
386.7,1,commercial_block,clay_brick,Greater Accra,standard,3249,584.43,61.244,28.511,113569.34
371.61,2,warehouse,sandcrete_block,Central,standard,5814,1027.77,107.662,47.269,163184.79
139.9,2,bungalow,clay_brick,Greater Accra,standard,2521,449.17,47.059,21.168,96139.84
84.64,2,bungalow,compressed_earth_block,Greater Accra,premium,1402,242.79,25.42,10.265,50358.83
309.31,1,bungalow,clay_brick,Ashanti,standard,2819,487.87,51.091,21.345,94859.66
502.42,3,warehouse,sandcrete_block,Central,standard,13361,2381.74,249.537,112.57,379405.08
500.15,1,storey_building,compressed_earth_block,Ashanti,standard,4059,742.01,77.774,37.399,112203.04
305.54,4,bungalow,compressed_earth_block,Ashanti,standard,9583,1740.03,182.393,88.441,289314.03
74.71,2,bungalow,compressed_earth_block,Central,standard,1116,206.82,21.687,11.028,30358.45
75.01,4,storey_building,compressed_earth_block,Greater Accra,standard,2419,442.53,46.395,23.046,76137.21
523.14,4,storey_building,clay_brick,Northern,premium,16564,2958.69,310.021,142.333,608642.34
314.07,3,commercial_block,compressed_earth_block,Eastern,premium,8191,1434.49,150.233,63.528,276971.66
474.18,2,warehouse,clay_brick,Ashanti,premium,7230,1294.7,135.666,62.535,301417.63
98.69,4,bungalow,sandcrete_block,Western,standard,3036,545.5,57.164,26.588,103146.03
123.66,1,storey_building,sandcrete_block,Eastern,standard,1203,209.01,21.887,9.088,32012.63
99.5,3,bungalow,sandcrete_block,Ashanti,standard,2311,423.93,44.445,22.092,71696.25
430.13,4,warehouse,sandcrete_block,Eastern,standard,15959,2784.0,291.53,120.826,431267.17
299.01,3,bungalow,compressed_earth_block,Central,premium,6796,1258.31,131.957,68.132,234115.08
391.42,3,commercial_block,clay_brick,Ashanti,premium,11176,1960.95,205.398,89.011,434009.18
75.11,4,bungalow,sandcrete_block,Northern,standard,2308,416.66,43.665,20.463,60615.8
226.84,4,storey_building,sandcrete_block,Greater Accra,standard,6871,1228.46,128.718,58.832,227014.69
527.81,3,warehouse,compressed_earth_block,Northern,standard,15145,2622.4,274.575,111.492,373484.32
384.03,4,storey_building,clay_brick,Eastern,standard,11353,2070.58,217.032,104.569,336951.83
570.4,1,warehouse,clay_brick,Eastern,standard,5671,985.97,103.255,43.366,191186.91
83.24,2,warehouse,sandcrete_block,Northern,standard,1531,268.19,28.086,11.766,38366.02
328.11,3,warehouse,clay_brick,Western,standard,9375,1623.47,169.997,69.953,273078.66
197.4,2,bungalow,clay_brick,Eastern,standard,3214,581.22,60.919,29.162,94270.96
459.8,2,bungalow,compressed_earth_block,Ashanti,standard,6270,1175.27,123.263,64.612,189315.01
529.27,1,warehouse,compressed_earth_block,Western,standard,4732,820.94,85.954,34.842,131974.75
70.19,2,bungalow,compressed_earth_block,Greater Accra,premium,1214,222.46,23.316,11.173,47530.25
196.81,4,warehouse,sandcrete_block,Northern,premium,6976,1240.77,129.991,58.228,234259.8
429.17,4,storey_building,compressed_earth_block,Greater Accra,premium,13621,2448.23,256.558,119.514,498616.09
535.95,1,storey_building,sandcrete_block,Western,standard,3857,725.65,76.11,40.169,119909.72
237.81,2,commercial_block,clay_brick,Western,standard,3927,686.54,71.903,30.585,119388.65
483.44,4,bungalow,sandcrete_block,Eastern,premium,16540,2970.46,311.301,146.146,533010.01
175.43,3,storey_building,clay_brick,Greater Accra,premium,4756,839.04,87.878,37.618,229664.31
429.66,4,warehouse,clay_brick,Western,standard,12188,2266.79,237.712,122.443,419334.37
281.42,3,bungalow,sandcrete_block,Northern,standard,7482,1349.45,141.409,65.557,196798.21
281.9,3,storey_building,compressed_earth_block,Eastern,standard,7151,1265.17,132.504,56.344,182828.19
78.08,3,storey_building,compressed_earth_block,Ashanti,standard,1952,343.36,35.964,15.512,48920.97
584.44,3,commercial_block,clay_brick,Ashanti,standard,15012,2673.22,280.097,127.77,485727.68
193.33,4,storey_building,clay_brick,Western,standard,7061,1234.69,129.312,54.963,206492.45
96.64,2,warehouse,sandcrete_block,Western,standard,1392,259.86,27.254,14.226,40883.52
121.11,4,storey_building,sandcrete_block,Greater Accra,standard,4544,781.19,81.783,32.462,152123.84
208.68,2,bungalow,compressed_earth_block,Northern,standard,3630,632.16,66.196,27.388,83138.29
326.12,1,commercial_block,clay_brick,Eastern,premium,3004,521.35,54.598,22.973,105614.34
141.61,2,warehouse,clay_brick,Western,standard,2315,407.99,42.738,18.71,75966.37
375.69,4,storey_building,clay_brick,Central,standard,13071,2333.72,244.497,109.664,411026.74
407.03,4,warehouse,clay_brick,Northern,standard,13311,2386.32,250.048,114.93,376176.2
160.8,2,storey_building,sandcrete_block,Northern,standard,2527,453.4,47.51,21.94,70331.24
511.33,4,bungalow,clay_brick,Ashanti,standard,15984,2845.01,298.087,135.289,538478.39
513.76,4,warehouse,compressed_earth_block,Central,premium,16053,2973.51,311.789,158.168,605535.36
279.0,1,warehouse,clay_brick,Greater Accra,standard,2316,423.48,44.393,21.757,89451.06
527.06,4,storey_building,clay_brick,Eastern,standard,15050,2765.11,289.874,142.709,456136.54
69.18,3,storey_building,compressed_earth_block,Eastern,standard,1901,326.56,34.187,13.554,45350.12
492.95,4,storey_building,sandcrete_block,Eastern,standard,18636,3249.94,340.315,140.542,498983.8
125.5,3,storey_building,clay_brick,Eastern,premium,3285,576.57,60.388,25.821,112067.84
234.06,2,storey_building,sandcrete_block,Central,standard,3394,624.4,65.464,32.686,105836.27
462.56,3,bungalow,clay_brick,Ashanti,standard,10804,1947.2,204.053,94.996,358690.86
233.49,3,storey_building,sandcrete_block,Northern,standard,5858,1052.78,110.319,51.004,155953.6
220.54,1,commercial_block,sandcrete_block,Ashanti,standard,1978,345.02,36.131,15.122,62522.98
230.6,3,bungalow,clay_brick,Ashanti,premium,6282,1109.18,116.197,51.544,280352.04
330.32,3,bungalow,compressed_earth_block,Northern,premium,9650,1694.62,177.497,76.557,301065.12
172.87,4,bungalow,compressed_earth_block,Western,premium,6148,1093.16,114.525,51.21,198562.04
141.75,4,bungalow,clay_brick,Greater Accra,standard,4878,863.05,90.415,40.235,171612.6
556.94,1,warehouse,compressed_earth_block,Greater Accra,premium,4863,854.24,89.463,37.725,187694.65
327.36,1,bungalow,clay_brick,Greater Accra,standard,2611,462.95,48.494,21.238,97212.28
345.62,2,warehouse,compressed_earth_block,Central,premium,5728,1030.83,108.038,51.336,206987.13
161.34,4,bungalow,sandcrete_block,Central,standard,5310,939.62,98.43,43.326,146266.58
387.32,2,warehouse,compressed_earth_block,Eastern,standard,5985,1120.07,117.48,61.985,170481.9
46.48,2,storey_building,sandcrete_block,Greater Accra,standard,662,123.31,12.932,6.726,21828.29
96.68,3,storey_building,clay_brick,Western,standard,2417,431.0,45.152,20.042,70213.5
